,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,50.32033333333333,13.455166666666665,30.512,34.40466666666667,13.119833333333334,27.584999999999997,28.421,43.467333333333336,29.708333333333332,19.535500000000003,0.0,20.238333333333333,41.08133333333333,23.273833333333336,34.08316666666666,11.564833333333333,8.305833333333334,19.877833333333335,27.8155,32.72816666666667,37.81666666666667,41.42633333333333,17.7605,35.67183333333333,15.302166666666666
11,43.76116666666667,14.024666666666667,25.086000000000002,27.845666666666666,14.741999999999999,15.741833333333334,21.672666666666665,42.44016666666666,16.5355,7.599166666666666,21.969833333333334,0.0,34.4895,21.657500000000002,27.524166666666666,15.269833333333334,18.106333333333335,12.889999999999999,19.224666666666668,30.441,31.2575,39.8045,18.697499999999998,29.112833333333334,11.445833333333333
12,25.70266666666667,30.0245,15.480333333333334,13.030666666666667,29.538999999999998,29.107166666666668,21.602500000000003,27.998,31.2305,37.075500000000005,40.50466666666667,38.06133333333333,0.0,24.869666666666667,11.4955,29.102333333333334,41.338166666666666,32.665333333333336,25.484333333333332,15.998833333333332,5.105833333333334,21.3735,25.089,13.084166666666667,37.376
13,31.916999999999998,14.792666666666666,11.885666666666667,16.0015,14.307333333333334,19.434166666666666,12.568833333333334,29.637999999999998,21.5575,21.988833333333332,25.16466666666667,23.021333333333335,22.678,0.0,15.68,13.8705,25.998,17.625333333333334,17.132333333333335,18.6545,19.413333333333334,27.352666666666668,11.481833333333332,17.268666666666665,22.699
14,17.752666666666666,23.015666666666668,9.956166666666666,6.257833333333334,22.53033333333333,22.729833333333332,15.391333333333334,26.494500000000002,24.853166666666667,30.349666666666668,33.496,31.052500000000002,8.513666666666667,17.860833333333336,0.0,22.0935,34.32933333333334,25.65666666666667,19.107000000000003,14.4955,5.249,23.858999999999998,18.080333333333332,2.5993333333333335,30.367166666666666
15,39.49,2.697,19.603833333333334,23.574333333333335,2.2116666666666664,16.99116666666667,17.512833333333333,32.8815,19.1145,12.8185,13.177333333333333,13.521333333333333,30.250999999999998,12.491999999999999,23.252833333333335,0.0,14.010666666666667,11.239833333333333,16.907333333333334,21.898000000000003,26.986333333333334,30.596166666666665,7.076,24.8415,11.564333333333334
16,51.176500000000004,14.311333333333332,31.368166666666664,35.26083333333334,13.975999999999999,26.31,29.27716666666667,44.323499999999996,28.433333333333334,18.2605,8.999,17.887166666666666,41.9375,24.13,34.93933333333334,12.421,0.0,20.0015,27.924166666666668,33.58433333333333,38.67283333333333,42.282666666666664,18.616666666666667,36.528,9.853833333333334
17,37.524833333333326,11.426833333333333,17.493499999999997,21.609333333333332,11.474,13.2865,15.4025,35.24583333333333,15.409833333333333,13.435666666666666,21.243666666666666,14.138499999999999,28.285833333333336,14.318833333333334,21.28783333333333,11.767,20.775,0.0,15.587,24.262333333333334,25.021333333333335,32.9605,11.358833333333333,22.8765,13.922833333333333
18,38.04666666666667,19.4995,21.282333333333334,22.131166666666665,19.014,15.451500000000001,11.0785,36.76866666666667,17.574833333333334,19.590500000000002,29.871333333333332,22.100833333333334,28.807666666666666,19.737666666666666,21.809666666666665,18.577333333333335,30.704833333333333,17.84466666666667,0.0,24.7695,25.543,34.133,16.7775,23.398333333333333,23.759833333333333
19,31.204833333333333,23.791666666666668,8.795333333333334,14.754333333333333,23.306333333333335,30.5165,19.634999999999998,16.920833333333334,32.64,32.3975,34.272000000000006,33.10016666666667,15.344166666666666,20.403166666666667,14.967833333333335,22.869500000000002,35.105333333333334,28.198833333333333,24.575,0.0,18.398500000000002,11.538666666666668,18.856333333333335,16.5565,31.143166666666666
20,21.254166666666666,26.798166666666667,13.738666666666667,10.040333333333333,26.312833333333334,26.512333333333334,19.173833333333334,30.276999999999997,28.63566666666667,34.13216666666667,37.2785,34.835,6.0415,21.64333333333333,7.046833333333334,25.875999999999998,38.11183333333334,29.439,22.889499999999998,18.278000000000002,0.0,26.782333333333334,21.862833333333334,8.6355,34.14966666666667
21,40.1285,37.71366666666667,22.557333333333336,24.213,37.22833333333333,39.97383333333333,28.558666666666667,21.301333333333332,42.097166666666666,44.03183333333333,48.193999999999996,45.7515,18.633,32.454,23.8915,36.7915,49.0275,40.35566666666667,33.498666666666665,19.7475,23.321,0.0,32.778333333333336,25.480166666666666,45.065333333333335
22,34.339333333333336,6.568666666666667,14.797333333333334,18.423833333333334,6.083166666666667,13.44,13.941833333333333,30.2575,15.563333333333333,15.729000000000001,16.9405,16.431833333333334,25.067666666666664,6.551833333333334,18.102333333333334,5.6465000000000005,17.774,12.187333333333333,13.356333333333334,19.274,21.835833333333333,27.972166666666666,0.0,19.691,14.474833333333333
23,19.408166666666666,24.33,11.2705,7.401833333333333,23.84466666666667,24.04416666666667,16.705666666666666,27.809,26.167666666666666,31.663999999999998,34.81033333333333,32.36683333333333,10.169166666666666,19.175166666666666,1.9286666666666668,23.407833333333333,35.64366666666667,26.971,20.421333333333333,15.809833333333334,6.9045,25.173333333333336,19.39466666666667,0.0,31.681500000000003
24,45.36416666666666,10.511166666666666,25.6065,29.448666666666668,11.2285,19.2135,23.275666666666666,42.028,21.336833333333335,11.164,13.190166666666666,11.866833333333334,36.0925,21.938166666666667,29.127166666666668,11.756333333333334,9.0455,13.4105,20.82766666666667,31.044500000000003,32.8605,39.742666666666665,16.2225,30.715666666666667,0.0
